"지역축제 개최계획 통합 정제 데이터 (2023~2026) | 총 4,783개 | 방문객=전년 실적값",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
2023,부산광역시,금정구,N,라라라 페스티벌,기타,10월중,온천천,혼합,,미상,,,미상,90,,90,,,100000,,미기재,,,,,부산광역시 금정구,기타조직,
2023,부산광역시,연제구,N,연제고분판타지축제,전통역사,"3.31.~4.2.
(예정)","연산동 고분군,
온천천 시민공원",대면,3,봄,,,미상,290,,290,,,10000,,미기재,,,,,연제구축제추진위원회,추진위원회,
2023,부산광역시,강서구,N,대저토마토축제,지역특산물,4.1.~4.2.,강서체육공원,대면,4,봄,,,미상,290,,40,250,,100000,,미기재,,,,,대저토마토축제 추진위원회,추진위원회,
2023,부산광역시,강서구,N,강서 낙동강30리 벚꽃축제,자연생태,3.31.~4.2.,대저생태공원,대면,3,봄,,,미상,295,,290,5,,100000,,미기재,,,,,강서구축제추진위원회,추진위원회,
2023,부산광역시,강서구,N,명지시장전어축제,지역특산물,8월중,명지시장 일원,대면,,미상,,,미상,40,,40,,,5000,,미기재,,,,,명지시장전어축제추진위원회,추진위원회,
2023,부산광역시,강서구,N,가덕도숭어축제,지역특산물,미정,미정,대면,,미상,,,미상,35,,20,15,,5000,,미기재,,,,,숭어축제추진위원회(가칭),추진위원회,
2023,부산광역시,수영구,N,제21회 광안리어방축제,전통역사,5.12.~5.14.,"광안리해변 및 
수영사적공원 일원",대면,5,봄,,,미상,1075,30,1045,,150000,140000,10000,정상,139.5,7167,6.7,2.8,수영구축제위원회,추진위원회,문체부
2023,부산광역시,사상구,N,사상강변축제,주민화합,10월중,삼락생태공원,대면,,미상,,,미상,280,,280,,,70000,,미기재,,,,,부산사상문화원,기타조직,
2023,부산광역시,기장군,N,정월대보름 달집태우기축제,주민화합,2.5.,철마면 장전리 256 일원,대면,2,겨울,,,미상,30,,30,,,,,미기재,,,,,기장군 철마면,기타조직,
2023,부산광역시,기장군,N,기장멸치축제,지역특산물,4.28.~4.30.,대변항 일원,대면,4,봄,,,미상,120,,120,,,,,미기재,,,,,기장멸치축제추진위원회,추진위원회,
2023,부산광역시,기장군,N,기장미역다시마축제,지역특산물,4월중,이동항 일원,대면,,미상,,,미상,72,,72,,,,,미기재,,,,,기장미역다시마축제추진위원회,추진위원회,
2023,부산광역시,기장군,N,기장 봉한꿀 홍보행사,지역특산물,5월중,철마면 일원,대면,,미상,,,미상,3,,3,,,,,미기재,,,,,기장양봉연구회,기타조직,
2023,부산광역시,기장군,N,기장갯마을축제,주민화합,7~8월중,일광 해수욕장 일원,대면,,미상,,,미상,84,,84,,,,,미기재,,,,,기장갯마을축제추진위원회,추진위원회,
2023,부산광역시,기장군,N,기장붕장어축제,지역특산물,9~10월중,칠암항 일원,대면,,미상,,,미상,80,,80,,,,,미기재,,,,,기장붕장어축제추진위원회,추진위원회,
2023,부산광역시,기장군,N,정관 생태하천 학습문화축제,주민화합,10월중,정관읍 좌광천 일원,대면,,미상,,,미상,180,,180,,,,,미기재,,,,,정관 생태하천 학습문화축제 추진위원회,추진위원회,
2023,부산광역시,기장군,N,차성문화제,문화예술,10월중,기장읍 일원,대면,,미상,,,미상,290,,290,,,,,미기재,,,,,차성문화제추진위원회,추진위원회,
2023,부산광역시,기장군,N,철마 한우 불고기 축제,지역특산물,10월중,철마면 일원,대면,,미상,,,미상,80,,80,,,,,미기재,,,,,철마한우불고기축제추진위원회,추진위원회,
2023,대구광역시,(광역주관),Y,형형색색 달구벌 관등놀이,문화예술,미정,대구전역,혼합,,미상,2013,11,중기(6~20년),403,0,403,0,,,,미개최,,,,0,대구불교총연합회,기타조직,해당없음
2023,대구광역시,(광역주관),Y,대구포크페스티벌,문화예술,10.6.~10.7.,코오롱야외음악당,혼합,10,가을,2015,9,중기(6~20년),217,0,217,0,,18000,,미기재,,,,0,대구포크페스티벌 조직위원회,추진위원회,해당없음
2023,대구광역시,(광역주관),Y,대구국제재즈축제,문화예술,10.6.~10.8.,수성못,대면,10,가을,2005,19,중기(6~20년),210,0,210,0,,10000,,미기재,,,,0,대구국제재즈축제 조직위원회,추진위원회,해당없음
2023,대구광역시,(광역주관),Y,대구생활문화제 ,문화예술,5.13.~5.14.,생활문화센터 등 대구일원,혼합,5,봄,2014,10,중기(6~20년),136,0,136,0,,1500,,미기재,,,,0,대구문화예술진흥원,기타조직,해당없음
2023,대구광역시,(광역주관),Y,파워풀대구페스티벌,문화예술,5.13.~5.14.,국채보상로 일원,대면,5,봄,2005,19,중기(6~20년),1800,0,1800,0,805000,800000,5000,정상,447.2,2236,0.6,0,(사)한국예총대구광역시연합회,사단법인,해당없음
2023,대구광역시,(광역주관),Y,대구국제뮤지컬페스티벌,문화예술,5.19.~6.5.,오페라하우스 및 공연장,혼합,5,봄,2007,17,중기(6~20년),2950,650,2300,0,,32617,,미기재,,,,22,대구국제뮤지컬페스티벌,기타조직,문체부
2023,대구광역시,(광역주관),Y,대구국제오페라축제,문화예술,10.6.~11.11.,대구오페라하우스 및 대구일원,대면,10,가을,2003,21,장기(21년↑),2320,0,1500,820,29380,28557,823,정상,12.7,78965,2.8,0,대구문화예술진흥원 대구오페라하우스,기타조직,해당없음
2023,대구광역시,(광역주관),Y,대구콘텐츠페어,기타(산업육성),10.7.~10.8.,엑스코,혼합,10,가을,2022,2,단기(2~5년),320,0,320,0,,,,온라인개최,,,,0,(주)엑스코,기타조직,해당없음
2023,대구광역시,(광역주관),Y,팔공산 산중전통장터 승시 축제,전통역사,10월중,동화사,대면,,미상,2010,14,중기(6~20년),552,0,460,92,45268,45268,0,정상,82,12194,0,0,대한불교조계종 동화사,기타조직,해당없음
2023,대구광역시,(광역주관),Y,대구치맥페스티벌,기타,7월경,두류공원,대면,,미상,2013,11,중기(6~20년),2170,30,1240,900,210000,200000,10000,정상,96.8,10333,4.8,1.4,(사)한국치맥산업협회,공동/협회,문화체육관광부
2023,대구광역시,(광역주관),Y,제45회대구약령시한방문화축제,전통역사,5.5.~5.7.,대구약령시일원,대면,5,봄,1978,46,장기(21년↑),520,30,470,20,130500,130000,500,정상,251,3985,0.4,5.8,약령시보존위원회,추진위원회,문체부
2023,대구광역시,중구,N,제18회 대구패션주얼리위크,특산물,9월 중,대구패션주얼리특구 일원,대면,,미상,2006,18,중기(6~20년),10,0,10,0,2200,2000,200,정상,220,4545,9.1,0,대구패션주얼리특구상인회,기타조직,해당없음
2023,대구광역시,중구,N,"제10회 빨간구두이야기
(수제화축제)",문화예술,10월 중,향촌동 수제화골목,대면,,미상,2014,10,중기(6~20년),25,0,25,0,350,300,50,정상,14,71429,14.3,0,-,기타조직,해당없음
2023,대구광역시,중구,N,서문시장글로벌대축제,전통역사,10월 중,서문시장일대,혼합,,미상,1997,27,장기(21년↑),200,60,130,10,,,,미개최,,,,30,대구 서문시장 연합회,기타조직,중기부
2023,대구광역시,중구,N,교동시장한마음축제,전통역사,10월 중,교동시장일대,혼합,,미상,2011,13,중기(6~20년),53,30,20,3,,,,미개최,,,,56.6,교동시장활성화구역상인회,기타조직,중기부
2023,대구광역시,중구,N,대구 문화재야행,문화예술,8.18~19.,경상감영공원,대면,8,여름,2016,8,중기(6~20년),200,80,120,0,,12723,,미기재,,,,40,-,기타조직,문화재청
2023,대구광역시,중구,N,제11회 대구스트리트모터페스티벌,기타,5월중,남산동자동차부속골목일원,대면,,미상,2010,14,중기(6~20년),83,0,58,25,,10000,,미기재,,,,0,대구스트리트모터페스티벌 조직위원회,추진위원회,해당없음
2023,대구광역시,중구,N,"제11회 김광석, 나의 노래 다시부르기",문화예술,9월중,신천둔치,대면,,미상,2013,11,중기(6~20년),159,0,159,0,,4000,,미기재,,,,0,대구문화방송㈜,기타조직,해당없음
2023,대구광역시,중구,N,제34회 동성로축제,기타,5.12.~5.14.,동성로일원,대면,5,봄,1990,34,장기(21년↑),30,0,30,,,85000,,미기재,,,,0,(사)달성문화선양회,사단법인,해당없음
2023,대구광역시,중구,N,제31회 봉산미술제,문화예술,5월중,봉산문화거리일원,대면,,미상,1993,31,장기(21년↑),20,0,20,,,5000,,미기재,,,,0,봉산문화협회,공동/협회,해당없음
2023,대구광역시,중구,N,김광석길페스티벌,문화예술,10월중,김광석거리일원,대면,,미상,2020,4,단기(2~5년),28,0,28,,,35000,,미기재,,,,0,방천문화예술협회,공동/협회,해당없음
2023,대구광역시,중구,N,대구화교중화문화축제,문화예술,10월중,"대구화교소학교, 종로거리일원",대면,,미상,2006,18,중기(6~20년),20,0,20,,,,,미개최,,,,0,대구화교협회,공동/협회,해당없음
2023,대구광역시,동구,N,팔공산 벚꽃축제,자연생태,4월중,"팔공산
동화지구",대면,,미상,2009,15,중기(6~20년),30,0,30,0,,,,미개최,,,,0,팔공산 동화지구 상가번영회,기타조직,해당없음
2023,대구광역시,동구,N,팔공산 단풍축제,자연생태,10월중,"팔공산
동화지구",미정,,미상,2000,24,장기(21년↑),25,0,25,0,,,,온라인개최,,,,0,팔공산 동화지구 상가번영회,기타조직,해당없음
2023,대구광역시,서구,N,"달구벌목민관 부임
마을축제",전통역사,10월중(2일간),서구일대북비산네거리,대면,,미상,2015,9,중기(6~20년),40,0,40,0,,,,미개최,,,,0,해당없음,기타조직,해당없음
2023,대구광역시,남구,N,제28회 대덕제 「대구앞산축제」,문화예술,5.5.~5.6.,앞산빨래터공원,대면,5,봄,1987,37,장기(21년↑),374,0,374,0,,10000,,미기재,,,,0,대구광역시남구,기타조직,해당없음
2023,대구광역시,남구,N,제11회 로드페스티벌,문화예술,6.17.~6.18.,대명공연거리,대면,6,여름,2013,11,중기(6~20년),47,0,47,0,,5000,,미기재,,,,0,대명공연예술단체연합회,기타조직,해당없음
2023,대구광역시,남구,N,2023 대구할로윈축제,문화예술,10.28.~10.29.,안지랑곱창골목,대면,10,가을,2018,6,중기(6~20년),130,0,130,0,,5000,,미기재,,,,0,미정,기타조직,해당없음
2023,대구광역시,북구,N,금호강바람소리길축제,문화예술,9월~10월중,금호강 산격대교 하단,대면,,미상,2015,9,중기(6~20년),470,0,470,0,,50000,,미기재,,,,0,행복북구문화재단,재단법인,해당없음
2023,대구광역시,북구,N,떡볶이 페스티벌,문화예술,5~6월 중,DGB대구은행파크,대면,,미상,2021,3,단기(2~5년),200,0,200,0,,30000,,미기재,,,,0,대구광역시북구,기타조직,해당없음
2023,대구광역시,북구,N,논두렁밭두렁마을축제,생태환경,10월중,학정동 들녘,대면,,미상,2014,10,중기(6~20년),10,0,10,0,,4000,,미기재,,,,0,강북풀뿌리단체협의회,기타조직,해당없음
2023,대구광역시,북구,N,댕댕이 페스티벌,주민화합,4~5월중,금호강 산격대교 하단,대면,,미상,2023,1,신규(1년),95,0,95,0,,,,미개최,,,,0,영남일보,기타조직,해당없음
2023,대구광역시,수성구,N,수성못페스티벌,문화예술,9.22.~9.24.,수성못,대면,9,가을,2014,10,중기(6~20년),430,0,430,0,,180000,,미기재,,,,0,수성문화재단,재단법인,해당없음
2023,대구광역시,달서구,N,장미꽃 필 무렵,생태자원,5.19.~5.21.,이곡장미공원 등,대면,5,봄,2011,13,중기(6~20년),66,0,66,0,,5300,,미기재,,,,0,달서문화재단,재단법인,해당없음
2023,대구광역시,달서구,N,선사문화체험축제,전통역사,5.12.~5.13.,한샘청동공원 등,대면,5,봄,2015,9,중기(6~20년),50,0,50,0,,5000,,미기재,,,,0,달서구문화원,기타조직,해당없음
2023,대구광역시,달서구,N,희망달서 큰잔치,주민화합,10월중,달서아트센터 일원,대면,,미상,2013,11,중기(6~20년),200,0,200,0,,5000,,미기재,,,,0,달서문화재단,재단법인,해당없음
2023,대구광역시,달성군,N,제27회 참꽃 문화제,문화예술,4.22.~4.23.,비슬산,대면,4,봄,1997,27,장기(21년↑),250,0,250,0,,,,미개최,,,,0,달성문화재단,재단법인,해당없음
2023,대구광역시,달성군,N,2023 100대 피아노,문화예술,10.7.,사문진야외공연장,대면,10,가을,2012,12,중기(6~20년),550,0,550,0,20050,20000,50,정상,36.5,27431,0.2,0,달성문화재단,재단법인,해당없음
2023,대구광역시,달성군,N,yes! 키즈존,문화예술,5월/ 10월,강정보/ 국립대구과학관,대면,,미상,2023,1,신규(1년),290,0,290,0,,,,미개최,,,,0,달성문화재단,재단법인,해당없음
2023,인천광역시,경제청,N,송도대표 축제,ㅇ 지역 전통문화,23년 10월중,송도달빛축제공원일원,대면,,미상,,,미상,280,,280,,15000,15000,,정상,53.6,18667,,,연수문화재단,재단법인,
2023,인천광역시,경제청,N,영종대표축제,ㅇ 지역 전통문화,23년 10월중,영종 씨사이드파크광장,대면,,미상,,,미상,280,,280,,60000,60000,,정상,214.3,4667,,,중구문화재단,재단법인,
2023,인천광역시,경제청,N,청라대표축제,ㅇ 지역 전통문화,23년 10월중,청라호수공원,대면,,미상,,,미상,280,,280,,60000,60000,,정상,214.3,4667,,,서구문화재단,재단법인,
2023,인천광역시,경제청,N,용유 바다축제,ㅇ 지역 전통문화,23년 7.~8월,용유일원,대면,7,여름,,,미상,200,,200,,1000,1000,,정상,5,200000,,,중구문화재단,재단법인,
2023,인천광역시,경제청,N,IFEZ 20주년 경축음악회,ㅇ IFEZ 20주년 기념,23년 10월중,송도일원,대면,,미상,,,미상,400,,400,,0,,,정상,0,,,,미디어문화과,기타조직,
2023,인천광역시,대공원,N,2023년 인천대공원 벚꽃축제,문화예술,"4.15.~4.16.
(일정변경가능)",인천대공원,대면,4,봄,,,미상,200,,200,,0,,,정상,0,,,,인천대공원사업소,기타조직,
2023,인천광역시,인천도시공사,N,제3회 인천도시재생축제,기타,09.22.~09.23.,인천아트플랫폼,대면,9,가을,2021,3,단기(2~5년),16,0,16,0,3000,3000,0,정상,187.5,5333,0,0,인천광역시 도시재생지원센터,기타조직,
2023,인천광역시,인천관광공사,N,2023 인천펜타포트음악축제,문화예술,6~9월,인천전역,대면,,미상,1999,25,장기(21년↑),2930,30,1400,1500,130000,130000,,정상,44.4,22538,,1,인천관광공사,기타조직,문체부
2023,인천광역시,인천관광공사,N,2023 인천개항장문화재야행,문화관광,"6월, 10월",인천 개항장 일대,대면,,미상,2016,8,중기(6~20년),1063,425,319,319,,100000,,미기재,,,,40,인천관광공사,기타조직,문화재청
2023,인천광역시,인천관광공사,N,제14회 INK콘서트,문화관광,9. 9.,인천문학경기장,대면,9,가을,2009,15,중기(6~20년),1000,0,1000,0,25000,20000,5000,정상,25,40000,20,0,인천관광공사,기타조직,한국관광공사
2023,인천광역시,인천관광공사,N,제6회 동인천 낭만시장,주민화합,11. 4.~5.,동인천역 북광장,대면,11,가을,2018,6,중기(6~20년),0,0,400,0,72000,72000,0,정상,,0,0,,인천관광공사,기타조직,-
2023,인천광역시,인천관광공사,N,all nights INCHEON 페스티벌,문화관광,10. 7.~29.,송도센트럴파크,대면,10,가을,2023,1,신규(1년),815,700,115,,,,,미기재,,,,85.9,인천관광공사,기타조직,한국관광공사
2023,인천광역시,인천관광공사,N,송도세계문화관광축제(송도맥주축제),일반축제,8월,송도달빛축제공원,대면,,미상,2011,13,중기(6~20년),160,0,160,0,555000,555000,0,정상,3468.8,288,0,0,(주)경인방송,기타조직,
2023,인천광역시,인천관광공사,N,주섬주섬음악회,일반축제,7월,덕적도,대면,,미상,2016,8,중기(6~20년),65,0,65,0,,6000,,미기재,,,,0,인천관광공사,기타조직,
2023,인천광역시,중구,N,2023 어린이축제,문화예술,5월,한중문화관/영종역사관,대면,,미상,2016,8,중기(6~20년),80,,80,,15000,15000,,정상,187.5,5333,,,인천중구문화재단,재단법인,
2023,인천광역시,중구,N,2023 영종국제도시 세계전통음식축제,문화예술,10월,씨사이드파크,대면,,미상,2022,2,단기(2~5년),280,,280,,60000,60000,,정상,214.3,4667,,,인천중구문화재단,재단법인,
2023,인천광역시,중구,N,2023 크리스마스 트리축제,문화예술,11월~2024년 1월,신포문화의거리,대면,,미상,2014,10,중기(6~20년),200,,200,,2000,2000,,정상,10,100000,,,인천중구문화재단,재단법인,
